Pincode,Pickup,Delivery,city,state,Oda Charge BucketName,Oda Charge BucketValue,Opa Extra Tat,Oda Extra Tat
576128,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576129,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576130,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576131,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576132,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576133,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576134,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576135,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576136,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576137,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576138,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576139,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576141,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576142,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576143,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576144,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576145,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576146,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576148,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576150,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576153,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576200,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
576236,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576237,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576238,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576239,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576240,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576241,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576242,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576243,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576244,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576245,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576246,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576248,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576249,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576250,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576251,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576252,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576253,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576254,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576255,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576256,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576258,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576259,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576260,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576261,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576262,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576263,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576264,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576265,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576266,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576267,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576270,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576272,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576273,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576274,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576275,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576276,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576277,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576278,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576279,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576280,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576281,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
576653,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577103,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577107,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577118,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577119,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577141,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577142,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577147,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577148,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577149,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577150,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577151,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577152,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577153,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577154,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577155,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577156,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577157,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577158,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577159,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577161,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577162,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577163,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577164,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577165,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577167,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577169,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577170,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577171,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577172,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577173,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577174,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577177,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577178,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577212,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577234,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577235,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577236,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577237,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577238,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577239,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577240,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577241,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577242,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577244,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577246,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577247,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577303,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577306,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577321,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577437,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577438,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577439,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577440,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577441,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577442,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577443,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577444,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577445,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577446,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577447,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577448,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577449,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577450,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577454,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577503,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577504,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577507,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577560,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577561,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577562,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577563,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577564,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577565,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577567,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577568,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577569,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577570,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577571,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577572,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577573,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577574,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577575,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577576,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577577,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577579,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577580,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577581,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577582,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577583,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577584,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577585,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577586,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577587,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577588,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577590,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577591,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577592,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577593,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577594,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577595,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
577602,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
577845,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
578456,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
578661,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
578667,ACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
580010,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
580012,ACTIVE ,ACTIVE ,XX-XX,XX-XX,XX-XX,0,0,0
580013,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580022,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,0
580101,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580110,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580113,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580115,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580116,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580117,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580211,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580212,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580213,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580214,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580215,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
580216,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581122,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581124,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581125,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581127,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581130,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581131,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581132,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581133,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581134,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581135,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581136,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581137,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581138,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581139,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581140,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581141,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581142,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581143,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581144,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581146,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581147,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581149,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581150,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581151,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581152,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581153,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581154,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581155,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581156,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581157,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581158,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581159,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581160,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581161,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581162,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581163,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581164,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581165,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581166,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581167,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581168,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581169,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581170,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581171,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581172,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581173,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581174,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581175,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581176,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581177,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581178,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581179,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581180,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581181,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581182,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581183,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581184,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581185,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581188,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581189,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581190,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581191,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581192,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581194,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581197,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581200,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Outside Delivery Area ,1,null ,3
581214,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581215,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581217,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581218,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581219,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581221,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581222,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581223,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581224,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581225,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581226,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581227,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581228,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581229,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581230,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581231,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581232,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581233,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581234,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581235,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581236,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581240,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581245,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581286,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581300,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581305,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581313,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
581364,INACTIVE ,ACTIVE ,XX-XX,XX-XX,Rivigo Extension 1 ,3,0,3
